Development Name,Borough,Account Name,Location,Meter AMR,Meter Scope,TDS #,EDP,RC Code,Funding Source,AMP #,Vendor Name,UMIS BILL ID,Revenue Month,Service Start Date,Service End Date,# days,Meter Number,Estimated,Current Charges,Consumption
LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898785,6/1/11,5/24/11,6/24/11,31,348921002-OIL,N         ,"$1,251.41 ",398
LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898786,7/1/11,6/24/11,7/26/11,32,348921002-OIL,N         ,"$1,185.04 ",398
LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898787,7/1/11,6/24/11,7/26/11,32,348921002-OIL,N         ,"$1,307.14 ",397
LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898788,8/1/11,7/26/11,8/25/11,30,348921002-OIL,N         ,"$1,200.67 ",396
LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898789,8/1/11,7/26/11,8/25/11,30,348921002-OIL,N         ,"$1,242.10 ",398
LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898790,9/1/11,8/25/11,9/23/11,29,348921002-OIL,N         ,"$1,249.17 ",397
LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348,763,K034800,FEDERAL,NY005011670P,"S.J. Fuel Co., Inc.",2898791,11/1/11,10/25/11,11/23/11,29,348921002-OIL,N         ,"$4,996.49 ",1496
LINCOLN,MANHATTAN,LINCOLN,,Not Applicable,,20,513,M002000,FEDERAL,NY005000200P,"S.J. Fuel Co., Inc.",2896417,4/1/11,3/25/11,4/25/11,31,495416092200005-OIL,N         ,$446.53 ,160
LOW HOUSES,BROOKLYN,LOW HOUSES,,Not Applicable,,169,276,K016900,FEDERAL,NY005011690P,"S.J. Fuel Co., Inc.",2897827,1/1/11,12/23/10,1/25/11,33,0537618010-OIL,N         ,"$8,066.20 ",3023
LOW HOUSES,BROOKLYN,LOW HOUSES,,Not Applicable,,169,276,K016900,FEDERAL,NY005011690P,"S.J. Fuel Co., Inc.",2897828,2/1/11,1/25/11,2/23/11,29,0537618010-OIL,N         ,"$4,834.92 ",1812
LOW HOUSES,BROOKLYN,LOW HOUSES,,Not Applicable,,169,276,K016900,FEDERAL,NY005011690P,"S.J. Fuel Co., Inc.",2897829,3/1/11,2/23/11,3/25/11,30,0537618010-OIL,N         ,"$2,785.68 ",1044
LOW HOUSES,BROOKLYN,LOW HOUSES,,Not Applicable,,169,276,K016900,FEDERAL,NY005011690P,"S.J. Fuel Co., Inc.",2897830,4/1/11,3/25/11,4/26/11,32,0537618010-OIL,N         ,$538.99 ,202
LOW HOUSES,BROOKLYN,LOW HOUSES,,Not Applicable,,169,276,K016900,FEDERAL,NY005011690P,"S.J. Fuel Co., Inc.",2897831,5/1/11,4/26/11,5/24/11,28,0537618010-OIL,N         ,$109.40 ,41
LOW HOUSES,BROOKLYN,LOW HOUSES,,Not Applicable,,169,276,K016900,FEDERAL,NY005011690P,"S.J. Fuel Co., Inc.",2897832,8/1/11,7/26/11,8/25/11,30,0537618010-OIL,N         ,$310.08 ,111
LOW HOUSES,BROOKLYN,LOW HOUSES,,Not Applicable,,169,276,K016900,FEDERAL,NY005011690P,"S.J. Fuel Co., Inc.",2897833,9/1/11,8/25/11,9/23/11,29,0537618010-OIL,N         ,$430.21 ,154
LOW HOUSES,BROOKLYN,LOW HOUSES,,Not Applicable,,169,276,K016900,FEDERAL,NY005011690P,"S.J. Fuel Co., Inc.",2897834,10/1/11,9/23/11,10/25/11,32,0537618010-OIL,N         ,$687.22 ,246
LOW HOUSES,BROOKLYN,LOW HOUSES,,Not Applicable,,169,276,K016900,FEDERAL,NY005011690P,"S.J. Fuel Co., Inc.",2897835,11/1/11,10/25/11,11/23/11,29,0537618010-OIL,N         ,"$2,005.77 ",718
LOW HOUSES,BROOKLYN,LOW HOUSES,,Not Applicable,,169,276,K016900,FEDERAL,NY005011690P,"S.J. Fuel Co., Inc.",2897836,12/1/11,11/23/11,12/23/11,30,0537618010-OIL,N         ,"$1,690.10 ",605
MANHATTANVILLE,MANHATTAN,MANHATTANVILLE,,Not Applicable,,81,429,M008100,MIXED FINANCE/LLC1,NY005010810P,"S.J. Fuel Co., Inc.",2896738,1/1/11,12/23/10,1/25/11,33,495416019601012-OIL,N         ,"$11,671.22 ",4182
MANHATTANVILLE,MANHATTAN,MANHATTANVILLE,,Not Applicable,,81,429,M008100,MIXED FINANCE/LLC1,NY005010810P,"S.J. Fuel Co., Inc.",2896739,2/1/11,1/25/11,2/24/11,30,495416019601012-OIL,N         ,"$12,714.99 ",4556
MANHATTANVILLE,MANHATTAN,MANHATTANVILLE,,Not Applicable,,81,429,M008100,MIXED FINANCE/LLC1,NY005010810P,"S.J. Fuel Co., Inc.",2896740,3/1/11,2/24/11,3/25/11,29,495416019601012-OIL,N         ,"$11,615.40 ",4162
MANHATTANVILLE,MANHATTAN,MANHATTANVILLE,,Not Applicable,,81,429,M008100,MIXED FINANCE/LLC1,NY005010810P,"S.J. Fuel Co., Inc.",2896741,4/1/11,3/25/11,4/25/11,31,495416019601012-OIL,N         ,"$5,693.28 ",2040
MANHATTANVILLE,MANHATTAN,MANHATTANVILLE,,Not Applicable,,81,429,M008100,MIXED FINANCE/LLC1,NY005010810P,"S.J. Fuel Co., Inc.",2896742,5/1/11,4/25/11,5/24/11,29,495416019601012-OIL,N         ,"$1,917.30 ",687
MANHATTANVILLE,MANHATTAN,MANHATTANVILLE,,Not Applicable,,81,429,M008100,MIXED FINANCE/LLC1,NY005010810P,"S.J. Fuel Co., Inc.",2896743,10/1/11,9/22/11,10/24/11,32,495416019601012-OIL,N         ,$722.65 ,243
MARINER'S HARBOR,STATEN ISLAND,MARINER'S HARBOR,,Not Applicable,,77,228,S007700,FEDERAL,NY005000770P,"Rucci Oil Company, Inc.",2897381,1/1/11,12/23/10,1/25/11,33,3001320330-OIL,N         ,"$3,338.95 ",1589
MARINER'S HARBOR,STATEN ISLAND,MARINER'S HARBOR,,Not Applicable,,77,228,S007700,FEDERAL,NY005000770P,"Rucci Oil Company, Inc.",2897382,2/1/11,1/25/11,2/23/11,29,3001320330-OIL,N         ,"$6,028.61 ",2869
MARINER'S HARBOR,STATEN ISLAND,MARINER'S HARBOR,,Not Applicable,,77,228,S007700,FEDERAL,NY005000770P,"Rucci Oil Company, Inc.",2897383,3/1/11,2/23/11,3/25/11,30,3001320330-OIL,N         ,"$5,433.94 ",2586
MARINER'S HARBOR,STATEN ISLAND,MARINER'S HARBOR,,Not Applicable,,77,228,S007700,FEDERAL,NY005000770P,"Rucci Oil Company, Inc.",2897384,4/1/11,3/25/11,4/26/11,32,3001320330-OIL,N         ,"$2,303.02 ",1096
MARINER'S HARBOR,STATEN ISLAND,MARINER'S HARBOR,,Not Applicable,,77,228,S007700,FEDERAL,NY005000770P,"Rucci Oil Company, Inc.",2897385,5/1/11,4/26/11,5/24/11,28,3001320330-OIL,N         ,"$1,040.14 ",495
MARINER'S HARBOR,STATEN ISLAND,MARINER'S HARBOR,,Not Applicable,,77,228,S007700,FEDERAL,NY005000770P,"Rucci Oil Company, Inc.",2897386,6/1/11,5/24/11,6/24/11,31,3001320330-OIL,N         ,"$1,029.63 ",490
MARINER'S HARBOR,STATEN ISLAND,MARINER'S HARBOR,,Not Applicable,,77,228,S007700,FEDERAL,NY005000770P,"Rucci Oil Company, Inc.",2897387,7/1/11,6/24/11,7/26/11,32,3001320330-OIL,N         ,$722.90 ,341
MARINER'S HARBOR,STATEN ISLAND,MARINER'S HARBOR,,Not Applicable,,77,228,S007700,FEDERAL,NY005000770P,"Rucci Oil Company, Inc.",2897388,8/1/11,7/26/11,8/25/11,30,3001320330-OIL,N         ,$301.03 ,142
MARINER'S HARBOR,STATEN ISLAND,MARINER'S HARBOR,,Not Applicable,,77,228,S007700,FEDERAL,NY005000770P,"Rucci Oil Company, Inc.",2897389,9/1/11,8/25/11,9/23/11,29,3001320330-OIL,N         ,$205.64 ,97
MARINER'S HARBOR,STATEN ISLAND,MARINER'S HARBOR,,Not Applicable,,77,228,S007700,FEDERAL,NY005000770P,"Rucci Oil Company, Inc.",2897390,10/1/11,9/23/11,10/25/11,32,3001320330-OIL,N         ,$201.40 ,95
MARINER'S HARBOR,STATEN ISLAND,MARINER'S HARBOR,,Not Applicable,,77,228,S007700,FEDERAL,NY005000770P,"Rucci Oil Company, Inc.",2897391,11/1/11,10/25/11,11/23/11,29,3001320330-OIL,N         ,$809.82 ,382
MARINER'S HARBOR,STATEN ISLAND,MARINER'S HARBOR,,Not Applicable,,77,228,S007700,FEDERAL,NY005000770P,"Rucci Oil Company, Inc.",2897392,12/1/11,11/23/11,12/23/11,30,3001320330-OIL,N         ,$201.40 ,95
MARLBORO,BROOKLYN,MARLBORO,,Not Applicable,,83,426,K008300,MIXED FINANCE/LLC1,NY005000830P,"S.J. Fuel Co., Inc.",2897554,1/1/11,12/23/10,1/25/11,33,2286249800-OIL,N         ,"$3,023.16 ",1133
MARLBORO,BROOKLYN,MARLBORO,,Not Applicable,,83,426,K008300,MIXED FINANCE/LLC1,NY005000830P,"S.J. Fuel Co., Inc.",2897555,2/1/11,1/25/11,2/23/11,29,2286249800-OIL,N         ,"$1,312.79 ",492
MARLBORO,BROOKLYN,MARLBORO,,Not Applicable,,83,426,K008300,MIXED FINANCE/LLC1,NY005000830P,"S.J. Fuel Co., Inc.",2897556,3/1/11,2/23/11,3/25/11,30,2286249800-OIL,N         ,$880.53 ,330
MARLBORO,BROOKLYN,MARLBORO,,Not Applicable,,83,426,K008300,MIXED FINANCE/LLC1,NY005000830P,"S.J. Fuel Co., Inc.",2897557,4/1/11,3/25/11,4/26/11,32,2286249800-OIL,N         ,"$1,107.34 ",415
MARLBORO,BROOKLYN,MARLBORO,,Not Applicable,,83,426,K008300,MIXED FINANCE/LLC1,NY005000830P,"S.J. Fuel Co., Inc.",2897558,5/1/11,4/26/11,5/24/11,28,2286249800-OIL,N         ,$221.47 ,83
MARLBORO,BROOKLYN,MARLBORO,,Not Applicable,,83,426,K008300,MIXED FINANCE/LLC1,NY005000830P,"S.J. Fuel Co., Inc.",2897559,6/1/11,5/24/11,6/24/11,31,2286249800-OIL,N         ,$221.47 ,83
MARLBORO,BROOKLYN,MARLBORO,,Not Applicable,,83,426,K008300,MIXED FINANCE/LLC1,NY005000830P,"S.J. Fuel Co., Inc.",2897560,7/1/11,6/24/11,7/26/11,32,2286249800-OIL,N         ,$466.52 ,167
MARLBORO,BROOKLYN,MARLBORO,,Not Applicable,,83,426,K008300,MIXED FINANCE/LLC1,NY005000830P,"S.J. Fuel Co., Inc.",2897561,10/1/11,9/23/11,10/25/11,32,2286249800-OIL,N         ,$466.52 ,167
MARLBORO,BROOKLYN,MARLBORO,,Not Applicable,,83,426,K008300,MIXED FINANCE/LLC1,NY005000830P,"S.J. Fuel Co., Inc.",2897562,11/1/11,10/25/11,11/23/11,29,2286249800-OIL,N         ,"$1,170.50 ",419
MARLBORO,BROOKLYN,MARLBORO,,Not Applicable,,83,426,K008300,MIXED FINANCE/LLC1,NY005000830P,"S.J. Fuel Co., Inc.",2897563,12/1/11,11/23/11,12/23/11,30,2286249800-OIL,N         ,$703.98 ,252
MCKINLEY,BRONX,MCKINLEY,,Not Applicable,,103,236,B010300,FEDERAL,NY005011030P,"S.J. Fuel Co., Inc.",2897032,1/1/11,12/23/10,1/25/11,33,395416163300008-OIL,N         ,$289.12 ,106
MCKINLEY,BRONX,MCKINLEY,,Not Applicable,,103,236,B010300,FEDERAL,NY005011030P,"S.J. Fuel Co., Inc.",2897033,2/1/11,1/25/11,2/24/11,30,395416163300008-OIL,N         ,$144.56 ,53
MCKINLEY,BRONX,MCKINLEY,,Not Applicable,,103,236,B010300,FEDERAL,NY005011030P,"S.J. Fuel Co., Inc.",2897034,3/1/11,2/24/11,3/25/11,29,395416163300008-OIL,N         ,$147.29 ,54
MCKINLEY,BRONX,MCKINLEY,,Not Applicable,,103,236,B010300,FEDERAL,NY005011030P,"S.J. Fuel Co., Inc.",2897035,4/1/11,3/25/11,4/25/11,31,395416163300008-OIL,N         ,$144.56 ,53
MELTZER TOWER,MANHATTAN,MELTZER TOWER,,Not Applicable,,183,286,M018300,FEDERAL,NY005011000P,"S.J. Fuel Co., Inc.",2896877,5/1/11,4/25/11,5/24/11,29,495416010605004-OIL,N         ,$94.89 ,34
METRO NORTH PLAZA,MANHATTAN,METRO NORTH PLAZA,,Not Applicable,,181,284,M018100,FEDERAL,NY005010090P,"S.J. Fuel Co., Inc.",2896891,1/1/11,12/23/10,1/25/11,33,495416010505006-OIL,N         ,"$77,665.80 ",27829
METRO NORTH PLAZA,MANHATTAN,METRO NORTH PLAZA,,Not Applicable,,181,284,M018100,FEDERAL,NY005010090P,"S.J. Fuel Co., Inc.",2896892,2/1/11,1/25/11,2/24/11,30,495416010505006-OIL,N         ,"$62,017.66 ",22222
METRO NORTH PLAZA,MANHATTAN,METRO NORTH PLAZA,,Not Applicable,,181,284,M018100,FEDERAL,NY005010090P,"S.J. Fuel Co., Inc.",2896893,3/1/11,2/24/11,3/25/11,29,495416010505006-OIL,N         ,"$86,370.38 ",30948
METRO NORTH PLAZA,MANHATTAN,METRO NORTH PLAZA,,Not Applicable,,181,284,M018100,FEDERAL,NY005010090P,"S.J. Fuel Co., Inc.",2896894,4/1/11,3/25/11,4/25/11,31,495416010505006-OIL,N         ,"$82,047.39 ",29399
METRO NORTH PLAZA,MANHATTAN,METRO NORTH PLAZA,,Not Applicable,,181,284,M018100,FEDERAL,NY005010090P,"S.J. Fuel Co., Inc.",2896895,5/1/11,4/25/11,5/24/11,29,495416010505006-OIL,N         ,"$38,499.40 ",13795
METRO NORTH PLAZA,MANHATTAN,METRO NORTH PLAZA,,Not Applicable,,181,284,M018100,FEDERAL,NY005010090P,"S.J. Fuel Co., Inc.",2896896,6/1/11,5/24/11,6/23/11,30,495416010505006-OIL,N         ,"$21,720.97 ",7783
METRO NORTH PLAZA,MANHATTAN,METRO NORTH PLAZA,,Not Applicable,,181,284,M018100,FEDERAL,NY005010090P,"S.J. Fuel Co., Inc.",2896897,7/1/11,6/23/11,7/25/11,32,495416010505006-OIL,N         ,"$21,426.82 ",7205
MIDDLETOWN PLAZA,BRONX,MIDDLETOWN PLAZA,,Not Applicable,,191,302,B019100,FEDERAL,NY005010340P,"S.J. Fuel Co., Inc.",2896995,12/1/11,11/22/11,12/23/11,31,395416172800006-OIL,N         ,"$1,809.28 ",621
MILL BROOK/MILL BROOK EXTENSION,BRONX,MILL BROOK/MILL BROOK EXTENSION,,Not Applicable,,84,0,B008400,,,"S.J. Fuel Co., Inc.",4319645,3/1/11,2/24/11,3/25/11,29,395416160800000-OIL-89.9%,N         ,$630.17 ,231.04
MILL BROOK/MILL BROOK EXTENSION,BRONX,MILL BROOK/MILL BROOK EXTENSION,,Not Applicable,,132,0,B013200,,,"S.J. Fuel Co., Inc.",4319645,3/1/11,2/24/11,3/25/11,29,395416160800000-OIL-10.1%,N         ,$70.80 ,25.96
MILL BROOK/MILL BROOK EXTENSION,BRONX,MILL BROOK/MILL BROOK EXTENSION,,Not Applicable,,84,0,B008400,,,"S.J. Fuel Co., Inc.",4319662,4/1/11,3/25/11,4/25/11,31,395416160800000-OIL-89.9%,N         ,"$1,875.82 ",687.74
MILL BROOK/MILL BROOK EXTENSION,BRONX,MILL BROOK/MILL BROOK EXTENSION,,Not Applicable,,132,0,B013200,,,"S.J. Fuel Co., Inc.",4319662,4/1/11,3/25/11,4/25/11,31,395416160800000-OIL-10.1%,N         ,$210.74 ,77.27
MILL BROOK/MILL BROOK EXTENSION,BRONX,MILL BROOK/MILL BROOK EXTENSION,,Not Applicable,,84,0,B008400,,,"S.J. Fuel Co., Inc.",4319673,5/1/11,4/25/11,5/24/11,29,395416160800000-OIL-89.9%,N         ,"$1,032.31 ",378.48
MILL BROOK/MILL BROOK EXTENSION,BRONX,MILL BROOK/MILL BROOK EXTENSION,,Not Applicable,,132,0,B013200,,,"S.J. Fuel Co., Inc.",4319673,5/1/11,4/25/11,5/24/11,29,395416160800000-OIL-10.1%,N         ,$115.98 ,42.52
MILL BROOK/MILL BROOK EXTENSION,BRONX,MILL BROOK/MILL BROOK EXTENSION,,Not Applicable,,84,0,B008400,,,"S.J. Fuel Co., Inc.",4319704,6/1/11,5/24/11,6/23/11,30,395416160800000-OIL-89.9%,N         ,$411.94 ,151.03
MILL BROOK/MILL BROOK EXTENSION,BRONX,MILL BROOK/MILL BROOK EXTENSION,,Not Applicable,,132,0,B013200,,,"S.J. Fuel Co., Inc.",4319704,6/1/11,5/24/11,6/23/11,30,395416160800000-OIL-10.1%,N         ,$46.28 ,16.97
MILL BROOK/MILL BROOK EXTENSION,BRONX,MILL BROOK/MILL BROOK EXTENSION,,Not Applicable,,84,0,B008400,,,"S.J. Fuel Co., Inc.",4319725,12/1/11,11/22/11,12/23/11,31,395416160800000-OIL-89.9%,N         ,"$3,156.18 ",1083.3
MILL BROOK/MILL BROOK EXTENSION,BRONX,MILL BROOK/MILL BROOK EXTENSION,,Not Applicable,,132,0,B013200,,,"S.J. Fuel Co., Inc.",4319725,12/1/11,11/22/11,12/23/11,31,395416160800000-OIL-10.1%,N         ,$354.59 ,121.7
MITCHEL,BRONX,MITCHEL,,Not Applicable,,145,249,B014500,FEDERAL,NY005011450P,"S.J. Fuel Co., Inc.",2896949,1/1/11,12/23/10,1/25/11,33,395416203650008-OIL,N         ,$531.87 ,195
MITCHEL,BRONX,MITCHEL,,Not Applicable,,145,249,B014500,FEDERAL,NY005011450P,"S.J. Fuel Co., Inc.",2896950,2/1/11,1/25/11,2/24/11,30,395416203650008-OIL,N         ,$218.20 ,80
MITCHEL,BRONX,MITCHEL,,Not Applicable,,145,249,B014500,FEDERAL,NY005011450P,"S.J. Fuel Co., Inc.",2896951,8/1/11,7/25/11,8/23/11,29,395416203650008-OIL,N         ,"$3,676.84 ",1262
MONROE,BRONX,MONROE,,Not Applicable,,88,234,B008800,FEDERAL,NY005000880P,"S.J. Fuel Co., Inc.",2897120,11/1/11,10/24/11,11/22/11,29,395416148100010-OIL,N         ,$2.91 ,1
MOORE,BRONX,MOORE,,Not Applicable,,129,251,B012900,FEDERAL,NY005010930P,"S.J. Fuel Co., Inc.",2896919,1/1/11,12/23/10,1/25/11,33,395416204110002-OIL,N         ,"$152,569.47 ",55937
MOORE,BRONX,MOORE,,Not Applicable,,129,251,B012900,FEDERAL,NY005010930P,"S.J. Fuel Co., Inc.",2896920,2/1/11,1/25/11,2/24/11,30,395416204110002-OIL,N         ,"$145,998.87 ",53528
MOORE,BRONX,MOORE,,Not Applicable,,129,251,B012900,FEDERAL,NY005010930P,"S.J. Fuel Co., Inc.",2896921,3/1/11,2/24/11,3/25/11,29,395416204110002-OIL,N         ,"$91,786.61 ",33652
MOORE,BRONX,MOORE,,Not Applicable,,129,251,B012900,FEDERAL,NY005010930P,"S.J. Fuel Co., Inc.",2896922,4/1/11,3/25/11,4/25/11,31,395416204110002-OIL,N         ,"$100,119.20 ",36707
MOORE,BRONX,MOORE,,Not Applicable,,129,251,B012900,FEDERAL,NY005010930P,"S.J. Fuel Co., Inc.",2896923,5/1/11,4/25/11,5/24/11,29,395416204110002-OIL,N         ,"$34,942.30 ",12811
MOORE,BRONX,MOORE,,Not Applicable,,129,251,B012900,FEDERAL,NY005010930P,"S.J. Fuel Co., Inc.",2896924,6/1/11,5/24/11,6/23/11,30,395416204110002-OIL,N         ,"$30,237.32 ",11086
MOORE,BRONX,MOORE,,Not Applicable,,129,251,B012900,FEDERAL,NY005010930P,"S.J. Fuel Co., Inc.",2896925,7/1/11,6/23/11,7/25/11,32,395416204110002-OIL,N         ,"$27,311.16 ",9374
MOORE,BRONX,MOORE,,Not Applicable,,129,251,B012900,FEDERAL,NY005010930P,"S.J. Fuel Co., Inc.",2896926,8/1/11,7/25/11,8/23/11,29,395416204110002-OIL,N         ,"$24,048.04 ",8254
MOORE,BRONX,MOORE,,Not Applicable,,129,251,B012900,FEDERAL,NY005010930P,"S.J. Fuel Co., Inc.",2896927,9/1/11,8/23/11,9/22/11,30,395416204110002-OIL,N         ,"$24,756.02 ",8497
MOORE,BRONX,MOORE,,Not Applicable,,129,251,B012900,FEDERAL,NY005010930P,"S.J. Fuel Co., Inc.",2896928,10/1/11,9/22/11,10/24/11,32,395416204110002-OIL,N         ,"$29,904.18 ",10264
MOORE,BRONX,MOORE,,Not Applicable,,129,251,B012900,FEDERAL,NY005010930P,"S.J. Fuel Co., Inc.",2896929,11/1/11,10/24/11,11/22/11,29,395416204110002-OIL,N         ,"$76,459.02 ",26243
MOORE,BRONX,MOORE,,Not Applicable,,129,251,B012900,FEDERAL,NY005010930P,"S.J. Fuel Co., Inc.",2896930,12/1/11,11/22/11,12/23/11,31,395416204110002-OIL,N         ,"$104,574.31 ",35893
MORRISANIA AIR RIGHTS,BRONX,MORRISANIA AIR RIGHTS,,Not Applicable,,267,385,B026700,FEDERAL,NY005012670P,"S.J. Fuel Co., Inc.",2897106,1/1/11,12/23/10,1/25/11,33,395416151013001-OIL,N         ,"$92,673.06 ",33977
MORRISANIA AIR RIGHTS,BRONX,MORRISANIA AIR RIGHTS,,Not Applicable,,267,385,B026700,FEDERAL,NY005012670P,"S.J. Fuel Co., Inc.",2897107,4/1/11,3/25/11,4/25/11,31,395416151013001-OIL,N         ,$133.65 ,49
MORRISANIA AIR RIGHTS,BRONX,MORRISANIA AIR RIGHTS,,Not Applicable,,267,385,B026700,FEDERAL,NY005012670P,"S.J. Fuel Co., Inc.",2897108,7/1/11,6/23/11,7/25/11,32,395416151013001-OIL,N         ,"$10,004.96 ",3434
MORRISANIA AIR RIGHTS,BRONX,MORRISANIA AIR RIGHTS,,Not Applicable,,267,385,B026700,FEDERAL,NY005012670P,"S.J. Fuel Co., Inc.",2897109,8/1/11,7/25/11,8/23/11,29,395416151013001-OIL,N         ,"$24,933.75 ",8558
MORRISANIA AIR RIGHTS,BRONX,MORRISANIA AIR RIGHTS,,Not Applicable,,267,385,B026700,FEDERAL,NY005012670P,"S.J. Fuel Co., Inc.",2897110,10/1/11,9/22/11,10/24/11,32,395416151013001-OIL,N         ,"$5,264.70 ",1807
MURPHY,BRONX,MURPHY,,Not Applicable,,133,447,B013300,MIXED FINANCE/LLC2,NY005011330P,"S.J. Fuel Co., Inc.",2896956,10/1/11,9/22/11,10/24/11,32,395416200400001-OIL,N         ,$96.15 ,33
MURPHY,BRONX,MURPHY,,Not Applicable,,133,447,B013300,MIXED FINANCE/LLC2,NY005011330P,"S.J. Fuel Co., Inc.",2896957,11/1/11,10/24/11,11/22/11,29,395416200400001-OIL,N         ,$20.39 ,7
MURPHY,BRONX,MURPHY,,Not Applicable,,133,447,B013300,MIXED FINANCE/LLC2,NY005011330P,"S.J. Fuel Co., Inc.",2896958,12/1/11,11/22/11,12/23/11,31,395416200400001-OIL,N         ,$378.76 ,130
NEW LANE AREA,STATEN ISLAND,NEW LANE AREA,,Not Applicable,,314,306,S031400,FEDERAL,NY005010350P,"Rucci Oil Company, Inc.",2897264,1/1/11,12/23/10,1/25/11,33,3308920010-OIL,N         ,$930.87 ,443
NEW LANE AREA,STATEN ISLAND,NEW LANE AREA,,Not Applicable,,314,306,S031400,FEDERAL,NY005010350P,"Rucci Oil Company, Inc.",2897265,2/1/11,1/25/11,2/23/11,29,3308920010-OIL,N         ,$697.63 ,332
NEW LANE AREA,STATEN ISLAND,NEW LANE AREA,,Not Applicable,,314,306,S031400,FEDERAL,NY005010350P,"Rucci Oil Company, Inc.",2897266,3/1/11,2/23/11,3/25/11,30,3308920010-OIL,N         ,$537.93 ,256
NEW LANE AREA,STATEN ISLAND,NEW LANE AREA,,Not Applicable,,314,306,S031400,FEDERAL,NY005010350P,"Rucci Oil Company, Inc.",2897267,4/1/11,3/25/11,4/26/11,32,3308920010-OIL,N         ,$460.18 ,219
NEW LANE AREA,STATEN ISLAND,NEW LANE AREA,,Not Applicable,,314,306,S031400,FEDERAL,NY005010350P,"Rucci Oil Company, Inc.",2897268,5/1/11,4/26/11,5/24/11,28,3308920010-OIL,N         ,$126.08 ,60
NEW LANE AREA,STATEN ISLAND,NEW LANE AREA,,Not Applicable,,314,306,S031400,FEDERAL,NY005010350P,"Rucci Oil Company, Inc.",2897269,12/1/11,11/23/11,12/23/11,30,3308920010-OIL,N         ,$40.28 ,19
OCEAN BAY APARTMENTS (BAYSIDE),QUEENS,OCEAN BAY APARTMENTS (BAYSIDE),,Not Applicable,,98,571,Q009800,FEDERAL,NY005010980P,"East Coast Petroleum, Inc.",2898220,4/1/11,3/25/11,4/26/11,32,0079255571-OIL,N         ,$562.27 ,237
OCEAN BAY APARTMENTS (BAYSIDE),QUEENS,OCEAN BAY APARTMENTS (BAYSIDE),,Not Applicable,,98,571,Q009800,FEDERAL,NY005010980P,"East Coast Petroleum, Inc.",2898221,5/1/11,4/26/11,5/24/11,28,0079255571-OIL,N         ,"$1,150.64 ",485
OCEAN BAY APARTMENTS (BAYSIDE),QUEENS,OCEAN BAY APARTMENTS (BAYSIDE),,Not Applicable,,98,571,Q009800,FEDERAL,NY005010980P,"East Coast Petroleum, Inc.",2898222,6/1/11,5/24/11,6/24/11,31,0079255571-OIL,N         ,$704.62 ,297
OCEAN HILL APARTMENTS,BROOKLYN,OCEAN HILL APARTMENTS,,Not Applicable,,162,269,K016200,FEDERAL,NY005011620P,"S.J. Fuel Co., Inc.",2897919,9/1/11,8/25/11,9/23/11,29,0488903000-OIL,N         ,$846.45 ,303
ODWYER GARDENS,BROOKLYN,ODWYER GARDENS,,Not Applicable,,172,582,K017200,FEDERAL,NY005011720P,"S.J. Fuel Co., Inc.",2897452,2/1/11,1/25/11,2/23/11,29,2308913500-OIL,N         ,$947.24 ,355
ODWYER GARDENS,BROOKLYN,ODWYER GARDENS,,Not Applicable,,172,582,K017200,FEDERAL,NY005011720P,"S.J. Fuel Co., Inc.",2897453,3/1/11,2/23/11,3/25/11,30,2308913500-OIL,N         ,"$1,504.91 ",564
ODWYER GARDENS,BROOKLYN,ODWYER GARDENS,,Not Applicable,,172,582,K017200,FEDERAL,NY005011720P,"S.J. Fuel Co., Inc.",2897454,4/1/11,3/25/11,4/26/11,32,2308913500-OIL,N         ,$354.88 ,133
ODWYER GARDENS,BROOKLYN,ODWYER GARDENS,,Not Applicable,,172,582,K017200,FEDERAL,NY005011720P,"S.J. Fuel Co., Inc.",2897455,5/1/11,4/26/11,5/24/11,28,2308913500-OIL,N         ,$787.14 ,295
ODWYER GARDENS,BROOKLYN,ODWYER GARDENS,,Not Applicable,,172,582,K017200,FEDERAL,NY005011720P,"S.J. Fuel Co., Inc.",2897456,6/1/11,5/24/11,6/24/11,31,2308913500-OIL,N         ,"$1,435.53 ",538
